Date,Price,Extra,Distance,Class,Region
2023-01-25,142,13,1253,Y,Eur
2023-01-25,95,15,1023,Y,Eur
2023-01-25,145,12,936,Y,Eur
2023-01-25,31,3,648,Y,Eur
2023-01-25,121,13,1321,Y,Eur
2023-01-25,90,1,928,Y,Eur
2023-01-25,76,0,1087,Y,Eur
2023-01-25,62,2,712,Y,Eur
2023-01-25,66,3,932,Y,Eur
2023-01-25,39,1,973,Y,Eur
2023-01-25,112,17,1132,Y,Eur
2023-01-25,53,8,1215,Y,Eur
2023-01-25,57,5,978,Y,Eur
2023-01-25,104,3,1319,Y,Eur
2023-01-25,52,8,1326,Y,Eur
2023-01-25,167,16,1352,Y,Eur
2023-01-25,111,7,1207,Y,Eur
2023-01-25,69,6,915,Y,Eur
2023-01-25,169,27,1061,Y,Eur
2023-01-25,87,16,999,Y,Eur
2023-01-25,98,5,1177,Y,Eur
2023-01-25,91,3,1208,Y,Eur
2023-01-25,105,18,990,Y,Eur
2023-01-25,72,11,1205,Y,Eur
2023-01-25,158,28,882,Y,Eur
2023-01-25,75,17,1159,Y,Eur
2023-01-25,34,4,689,Y,Eur
2023-01-25,121,25,1085,Y,Eur
2023-01-25,119,6,975,Y,Eur
2023-01-25,65,4,1307,Y,Eur
2023-01-25,133,31,1014,Y,Eur
2023-01-25,67,13,1057,Y,Eur
2023-01-25,49,2,634,Y,Eur
2023-01-25,85,20,940,Y,Eur
2023-01-25,143,13,1354,Y,Eur
2023-01-25,74,11,971,Y,Eur
2023-01-25,74,5,1035,Y,Eur
2023-01-26,99,24,1236,Y,Eur
2023-01-26,115,0,1244,Y,Eur
2023-01-26,53,10,1026,Y,Eur
2023-01-26,74,15,949,Y,Eur
2023-01-26,159,16,1123,Y,Eur
2023-01-26,124,5,858,Y,Eur
2023-01-26,116,24,1164,Y,Eur
2023-01-26,55,3,1074,Y,Eur
2023-01-26,84,5,991,Y,Eur
2023-01-26,109,19,1015,Y,Eur
2023-01-26,30,6,1183,Y,Eur
2023-01-26,44,4,1281,Y,Eur
2023-01-26,30,0,1253,Y,Eur
2023-01-26,67,16,1272,Y,Eur
2023-01-26,90,16,1089,Y,Eur
2023-01-26,51,11,1318,Y,Eur
2023-01-26,132,6,1168,Y,Eur
2023-01-26,81,13,1149,Y,Eur
2023-01-26,118,29,1666,Y,Eur
2023-01-26,37,6,962,Y,Eur
2023-01-26,135,21,1420,Y,Eur
2023-01-26,179,31,900,Y,Eur
2023-01-26,30,5,731,Y,Eur
2023-01-26,140,32,1197,Y,Eur
2023-01-26,77,15,1230,Y,Eur
2023-01-26,112,22,1216,Y,Eur
2023-01-26,75,5,772,Y,Eur
2023-01-26,66,5,1030,Y,Eur
2023-01-26,102,2,1367,Y,Eur
2023-01-26,69,3,1040,Y,Eur
2023-01-26,113,9,812,Y,Eur
2023-01-26,113,21,785,Y,Eur
2023-01-26,99,21,628,Y,Eur
2023-01-26,60,8,1113,Y,Eur
2023-01-26,156,5,1058,Y,Eur
2023-01-26,70,10,721,Y,Eur
2023-01-26,75,13,1008,Y,Eur
2023-01-26,79,9,1087,Y,Eur
2023-01-26,104,0,993,Y,Eur
2023-01-26,94,17,652,Y,Eur
2023-01-26,47,4,1248,Y,Eur
2023-01-26,102,22,1292,Y,Eur
2023-01-26,97,15,1051,Y,Eur
2023-01-26,139,15,1207,Y,Eur
2023-01-26,32,0,775,Y,Eur
2023-01-26,137,20,1115,Y,Eur
2023-01-26,80,11,1545,Y,Eur
2023-01-26,150,34,1112,Y,Eur
2023-01-26,83,3,941,Y,Eur
2023-01-26,137,7,1064,Y,Eur
2023-01-26,110,18,808,Y,Eur
2023-01-26,151,35,822,Y,Eur
2023-01-26,45,4,1182,Y,Eur
2023-01-26,58,3,920,Y,Eur
2023-01-26,106,9,1250,Y,Eur
2023-01-26,91,13,980,Y,Eur
2023-01-26,87,21,838,Y,Eur
2023-01-26,60,14,949,Y,Eur
2023-01-26,120,3,957,Y,Eur
2023-01-26,112,17,1007,Y,Eur
2023-01-26,102,7,989,Y,Eur
2023-01-26,62,13,1168,Y,Eur
2023-01-26,64,3,771,Y,Eur
2023-01-26,115,14,1264,Y,Eur
2023-01-26,70,1,904,Y,Eur
2023-01-26,73,3,1000,Y,Eur
2023-01-26,91,6,1714,Y,Eur
2023-01-26,100,11,859,Y,Eur
2023-01-26,52,12,1052,Y,Eur
2023-01-26,89,17,981,Y,Eur
2023-01-26,104,13,730,Y,Eur
2023-01-26,73,16,863,Y,Eur
2023-01-26,129,25,1409,Y,Eur
2023-01-26,155,6,1158,Y,Eur
2023-01-26,55,8,811,Y,Eur
2023-01-26,101,8,1042,Y,Eur
2023-01-26,236,7,1472,Y,Eur
2023-01-26,47,7,1184,Y,Eur
2023-01-26,182,33,1275,Y,Eur
2023-01-26,139,4,859,Y,Eur
2023-01-26,51,4,1211,Y,Eur
2023-01-26,211,33,1485,Y,Eur
2023-01-26,98,14,933,Y,Eur
2023-01-26,154,28,1313,Y,Eur
2023-01-26,51,0,965,Y,Eur
2023-01-26,152,11,1089,Y,Eur
2023-01-26,81,17,656,Y,Eur
2023-01-26,43,1,946,Y,Eur
2023-01-26,30,6,630,Y,Eur
2023-01-26,95,14,1207,Y,Eur
2023-01-26,35,7,796,Y,Eur
2023-01-26,162,2,1392,Y,Eur
2023-01-26,155,24,995,Y,Eur
2023-01-27,116,24,1237,Y,Eur
2023-01-27,38,3,544,Y,Eur
2023-01-27,142,1,1331,Y,Eur
2023-01-27,123,29,799,Y,Eur
2023-01-27,103,1,987,Y,Eur
2023-01-27,152,29,1596,Y,Eur
2023-01-27,73,17,882,Y,Eur
2023-01-27,135,14,948,Y,Eur
2023-01-27,56,11,1019,Y,Eur
2023-01-27,133,32,1172,Y,Eur
2023-01-27,129,10,1247,Y,Eur
2023-01-27,114,0,1589,Y,Eur
2023-01-27,30,2,923,Y,Eur
2023-01-27,106,26,1218,Y,Eur
2023-01-27,77,0,1250,Y,Eur
2023-01-27,172,26,1372,Y,Eur
2023-01-27,30,2,1225,Y,Eur
2023-01-27,126,14,849,Y,Eur
2023-01-27,126,2,1206,Y,Eur
2023-01-27,80,0,988,Y,Eur
2023-01-27,80,17,1431,Y,Eur
2023-01-27,139,9,755,Y,Eur
2023-01-27,86,1,1152,Y,Eur
2023-01-27,168,24,1281,Y,Eur
2023-01-27,49,7,892,Y,Eur
2023-01-27,127,29,1082,Y,Eur
2023-01-27,71,13,1168,Y,Eur
2023-01-27,111,4,1143,Y,Eur
2023-01-27,45,2,727,Y,Eur
2023-01-27,90,11,966,Y,Eur
2023-01-27,127,12,1174,Y,Eur
2023-01-27,66,0,1191,Y,Eur
2023-01-27,36,1,515,Y,Eur
2023-01-27,71,12,901,Y,Eur
2023-01-27,64,14,1403,Y,Eur
2023-01-27,131,5,1185,Y,Eur
2023-01-27,128,27,1361,Y,Eur
2023-01-27,182,28,1229,Y,Eur
2023-01-27,47,5,1201,Y,Eur
2023-01-27,93,22,706,Y,Eur
2023-01-27,91,12,1019,Y,Eur
2023-01-27,49,6,574,Y,Eur
2023-01-27,63,6,957,Y,Eur
2023-01-27,116,23,1074,Y,Eur
2023-01-27,155,31,1497,Y,Eur
2023-01-27,115,13,810,Y,Eur
2023-01-27,210,28,1651,Y,Eur
2023-01-27,31,1,667,Y,Eur
2023-01-27,157,21,1224,Y,Eur
2023-01-27,103,13,1003,Y,Eur
2023-01-27,50,8,773,Y,Eur
2023-01-27,166,32,1209,Y,Eur
2023-01-27,136,15,1162,Y,Eur
2023-01-27,43,0,1217,Y,Eur
2023-01-27,101,21,1312,Y,Eur
2023-01-27,157,38,1091,Y,Eur
2023-01-27,109,26,1410,Y,Eur
2023-01-27,142,19,1317,Y,Eur
2023-01-27,183,4,1090,Y,Eur
2023-01-27,127,30,1098,Y,Eur
2023-01-27,166,7,1249,Y,Eur
2023-01-27,153,31,1364,Y,Eur
2023-01-27,102,25,1071,Y,Eur
2023-01-27,148,25,1281,Y,Eur
2023-01-27,166,3,1202,Y,Eur
2023-01-27,106,10,761,Y,Eur
2023-01-27,41,5,1101,Y,Eur
2023-01-27,79,15,754,Y,Eur
2023-01-27,78,8,1031,Y,Eur
2023-01-27,97,18,950,Y,Eur
2023-01-27,62,9,1097,Y,Eur
2023-01-27,84,6,1311,Y,Eur
2023-01-27,173,17,770,Y,Eur
2023-01-27,110,4,1165,Y,Eur
2023-01-27,180,20,1061,Y,Eur
2023-01-27,39,0,1013,Y,Eur
2023-01-27,79,2,1253,Y,Eur
2023-01-27,70,15,1028,Y,Eur
2023-01-27,118,18,1004,Y,Eur
2023-01-27,84,10,832,Y,Eur
2023-01-27,131,28,1170,Y,Eur
2023-01-27,139,9,1255,Y,Eur
2023-01-27,106,6,1172,Y,Eur
2023-01-27,83,20,733,Y,Eur
2023-01-27,166,34,1153,Y,Eur
2023-01-27,64,8,1041,Y,Eur
2023-01-27,128,2,1170,Y,Eur
2023-01-27,146,32,1149,Y,Eur
2023-01-27,105,1,1027,Y,Eur
2023-01-27,30,5,634,Y,Eur
2023-01-27,30,5,1388,Y,Eur
2023-01-27,79,19,665,Y,Eur
2023-01-27,129,24,1515,Y,Eur
2023-01-27,39,5,1009,Y,Eur
2023-01-27,100,6,976,Y,Eur
2023-01-27,94,15,1161,Y,Eur
2023-01-27,82,3,773,Y,Eur
2023-01-27,186,17,1588,Y,Eur
2023-01-27,30,6,815,Y,Eur
2023-01-27,57,6,751,Y,Eur
2023-01-27,140,29,1416,Y,Eur
2023-01-27,62,5,900,Y,Eur
2023-01-27,173,13,1506,Y,Eur
2023-01-27,116,10,1221,Y,Eur
2023-01-27,30,1,916,Y,Eur
2023-01-27,30,7,788,Y,Eur
2023-01-27,35,7,842,Y,Eur
2023-01-27,225,34,1252,Y,Eur
2023-01-27,152,33,1743,Y,Eur
2023-01-27,37,5,779,Y,Eur
2023-01-27,156,15,1264,Y,Eur
2023-01-27,30,3,812,Y,Eur
2023-01-27,34,5,775,Y,Eur
2023-01-27,117,9,827,Y,Eur
2023-01-28,114,20,1178,Y,Eur
2023-01-28,63,6,951,Y,Eur
2023-01-28,143,32,1156,Y,Eur
2023-01-28,30,6,1261,Y,Eur
2023-01-28,75,14,946,Y,Eur
2023-01-28,140,18,1082,Y,Eur
2023-01-28,41,3,900,Y,Eur
2023-01-28,138,7,1323,Y,Eur
2023-01-28,115,17,1127,Y,Eur
2023-01-28,88,18,791,Y,Eur
2023-01-28,161,33,1533,Y,Eur
2023-01-28,130,4,1240,Y,Eur
2023-01-28,82,16,775,Y,Eur
2023-01-28,166,15,1650,Y,Eur
2023-01-28,30,1,1123,Y,Eur
2023-01-28,86,18,1174,Y,Eur
2023-01-28,79,6,1245,Y,Eur
2023-01-28,94,12,1058,Y,Eur
2023-01-28,176,38,1075,Y,Eur
2023-01-28,41,7,961,Y,Eur
2023-01-28,83,14,1348,Y,Eur
2023-01-28,121,23,1044,Y,Eur
2023-01-28,63,5,1166,Y,Eur
2023-01-28,152,6,1127,Y,Eur
2023-01-28,121,3,1194,Y,Eur
2023-01-28,82,9,1486,Y,Eur
2023-01-28,109,21,1304,Y,Eur
2023-01-28,72,17,825,Y,Eur
2023-01-28,166,0,1161,Y,Eur
2023-01-28,135,7,1341,Y,Eur
2023-01-28,78,18,1166,Y,Eur
2023-01-28,62,0,1067,Y,Eur
2023-01-28,130,6,1076,Y,Eur
2023-01-28,163,7,1548,Y,Eur
2023-01-28,167,39,1287,Y,Eur
2023-01-28,132,15,1380,Y,Eur
2023-01-28,126,8,696,Y,Eur
2023-01-28,70,16,1002,Y,Eur
2023-01-28,153,12,1164,Y,Eur
2023-01-28,116,18,1365,Y,Eur
2023-01-28,117,5,1171,Y,Eur
2023-01-28,123,18,1294,Y,Eur
2023-01-28,98,16,671,Y,Eur
2023-01-28,157,13,1145,Y,Eur
2023-01-28,89,9,1629,Y,Eur
2023-01-28,79,8,1420,Y,Eur
2023-01-28,114,7,1326,Y,Eur
2023-01-28,30,1,783,Y,Eur
2023-01-28,56,9,859,Y,Eur
2023-01-28,84,4,979,Y,Eur
2023-01-28,99,21,1413,Y,Eur
2023-01-28,104,0,1225,Y,Eur
2023-01-28,156,38,1378,Y,Eur
2023-01-28,188,21,1370,Y,Eur
2023-01-28,120,22,1415,Y,Eur
2023-01-28,112,19,1047,Y,Eur
2023-01-28,55,1,1089,Y,Eur
2023-01-28,71,16,1292,Y,Eur
2023-01-28,98,2,1197,Y,Eur
2023-01-28,95,12,1112,Y,Eur
2023-01-28,123,20,1200,Y,Eur
2023-01-28,39,4,1021,Y,Eur
2023-01-28,175,1,1382,Y,Eur
2023-01-28,87,10,1307,Y,Eur
2023-01-28,63,9,807,Y,Eur
2023-01-28,145,9,1189,Y,Eur
2023-01-28,51,5,1045,Y,Eur
2023-01-28,75,18,773,Y,Eur
2023-01-28,138,12,914,Y,Eur
2023-01-28,167,16,1200,Y,Eur
2023-01-28,98,19,999,Y,Eur
2023-01-28,165,40,1471,Y,Eur
2023-01-28,44,0,992,Y,Eur
2023-01-28,68,15,1325,Y,Eur
2023-01-28,103,7,1184,Y,Eur
2023-01-28,151,12,883,Y,Eur
2023-01-28,127,25,947,Y,Eur
2023-01-28,130,1,1046,Y,Eur
2023-01-28,160,2,1369,Y,Eur
2023-01-28,166,11,1094,Y,Eur
2023-01-28,106,16,1260,Y,Eur
2023-01-28,108,0,1148,Y,Eur
2023-01-28,95,13,1046,Y,Eur
2023-01-28,111,12,1133,Y,Eur
2023-01-28,150,24,1383,Y,Eur
2023-01-28,112,19,1137,Y,Eur
2023-01-28,111,1,1090,Y,Eur
2023-01-28,187,46,1285,Y,Eur
2023-01-28,70,14,901,Y,Eur
2023-01-28,157,21,984,Y,Eur
2023-01-28,79,12,800,Y,Eur
2023-01-28,96,4,1064,Y,Eur
2023-01-28,94,7,677,Y,Eur
2023-01-28,124,20,1005,Y,Eur
2023-01-28,119,26,1141,Y,Eur
2023-01-28,136,18,1051,Y,Eur
2023-01-28,95,9,1055,Y,Eur
2023-01-28,81,10,831,Y,Eur
2023-01-28,142,8,1343,Y,Eur
2023-01-28,119,1,889,Y,Eur
2023-01-28,172,17,1403,Y,Eur
2023-01-28,146,19,1050,Y,Eur
2023-01-28,37,5,944,Y,Eur
2023-01-28,204,33,1020,Y,Eur
2023-01-28,103,13,581,Y,Eur
2023-01-28,30,4,848,Y,Eur
2023-01-28,135,3,1247,Y,Eur
2023-01-28,47,0,795,Y,Eur
2023-01-28,51,9,1228,Y,Eur
2023-01-28,30,0,1023,Y,Eur
2023-01-28,179,33,1138,Y,Eur
2023-01-28,104,13,1021,Y,Eur
2023-01-28,100,9,919,Y,Eur
2023-01-28,93,9,1042,Y,Eur
2023-01-28,171,22,885,Y,Eur
2023-01-28,37,8,396,Y,Eur
2023-01-28,107,21,943,Y,Eur
2023-01-28,76,4,1300,Y,Eur
2023-01-28,148,33,1405,Y,Eur
2023-01-28,109,12,1094,Y,Eur
2023-01-28,95,6,930,Y,Eur
2023-01-28,84,18,1097,Y,Eur
2023-01-28,129,0,1013,Y,Eur
2023-01-28,137,2,1282,Y,Eur
2023-01-28,147,9,1470,Y,Eur
2023-01-28,154,30,1142,Y,Eur
2023-01-28,158,23,1245,Y,Eur
2023-01-28,101,21,952,Y,Eur
2023-01-28,72,5,813,Y,Eur
2023-01-28,59,6,883,Y,Eur
2023-01-28,58,1,943,Y,Eur
2023-01-28,128,15,1296,Y,Eur
2023-01-29,115,26,998,Y,Eur
2023-01-29,126,14,955,Y,Eur
2023-01-29,124,11,1268,Y,Eur
2023-01-29,183,25,1336,Y,Eur
2023-01-29,164,17,1034,Y,Eur
2023-01-29,153,33,1228,Y,Eur
2023-01-29,127,21,1086,Y,Eur
2023-01-29,114,3,1316,Y,Eur
2023-01-29,91,8,1304,Y,Eur
2023-01-29,82,19,1416,Y,Eur
2023-01-29,154,8,827,Y,Eur
2023-01-29,108,12,1058,Y,Eur
2023-01-29,177,6,1174,Y,Eur
2023-01-29,94,2,1139,Y,Eur
2023-01-29,114,17,1228,Y,Eur
2023-01-29,159,33,1138,Y,Eur
2023-01-29,86,21,871,Y,Eur
2023-01-29,102,9,738,Y,Eur
2023-01-29,98,22,652,Y,Eur
2023-01-29,78,4,1298,Y,Eur
2023-01-29,74,0,1105,Y,Eur
2023-01-29,110,5,1229,Y,Eur
2023-01-29,109,0,1060,Y,Eur
2023-01-29,30,4,1194,Y,Eur
2023-01-29,124,8,1197,Y,Eur
2023-01-29,129,15,1167,Y,Eur
2023-01-29,72,7,944,Y,Eur
2023-01-29,108,12,1364,Y,Eur
2023-01-29,95,22,708,Y,Eur
2023-01-29,99,16,1037,Y,Eur
2023-01-29,106,18,941,Y,Eur
2023-01-29,30,2,700,Y,Eur
2023-01-29,167,36,1451,Y,Eur
2023-01-29,59,6,620,Y,Eur
2023-01-29,142,20,1333,Y,Eur
2023-01-29,90,10,1238,Y,Eur
2023-01-29,114,5,1221,Y,Eur
2023-01-29,145,3,893,Y,Eur
2023-01-29,48,9,967,Y,Eur
2023-01-29,190,23,1306,Y,Eur
2023-01-29,34,6,633,Y,Eur
2023-01-29,132,30,685,Y,Eur
2023-01-29,85,19,1280,Y,Eur
2023-01-29,96,2,864,Y,Eur
2023-01-29,189,35,1448,Y,Eur
2023-01-29,85,2,882,Y,Eur
2023-01-29,112,2,1007,Y,Eur
2023-01-29,110,23,1047,Y,Eur
2023-01-29,191,30,1377,Y,Eur
2023-01-29,160,33,1187,Y,Eur
2023-01-29,47,5,915,Y,Eur
2023-01-29,54,6,1011,Y,Eur
2023-01-29,30,1,999,Y,Eur
2023-01-29,61,13,963,Y,Eur
2023-01-29,84,12,756,Y,Eur
2023-01-29,88,1,1032,Y,Eur
2023-01-29,108,20,785,Y,Eur
2023-01-29,36,7,986,Y,Eur
2023-01-29,46,6,1391,Y,Eur
2023-01-29,168,21,1464,Y,Eur
2023-01-29,112,18,1123,Y,Eur
2023-01-29,30,7,677,Y,Eur
2023-01-29,94,1,1231,Y,Eur
2023-01-29,108,10,521,Y,Eur
2023-01-29,30,0,541,Y,Eur
2023-01-29,88,16,936,Y,Eur
2023-01-29,211,5,990,Y,Eur
2023-01-29,49,0,665,Y,Eur
2023-01-29,120,13,1109,Y,Eur
2023-01-29,30,3,1112,Y,Eur
2023-01-29,159,9,1105,Y,Eur
2023-01-29,138,24,1195,Y,Eur
2023-01-29,113,5,1220,Y,Eur
2023-01-29,135,33,1119,Y,Eur
2023-01-29,66,6,963,Y,Eur
2023-01-29,149,34,1583,Y,Eur
2023-01-29,121,19,901,Y,Eur
2023-01-29,138,25,1259,Y,Eur
2023-01-29,155,28,1115,Y,Eur
2023-01-29,101,24,846,Y,Eur
2023-01-29,183,44,1629,Y,Eur
2023-01-29,87,11,932,Y,Eur
2023-01-29,69,2,1063,Y,Eur
2023-01-29,56,1,1065,Y,Eur
2023-01-29,166,15,1339,Y,Eur
2023-01-29,102,2,1105,Y,Eur
2023-01-29,101,12,1038,Y,Eur
2023-01-29,158,23,1095,Y,Eur
2023-01-29,135,24,1310,Y,Eur
2023-01-29,112,15,921,Y,Eur
2023-01-29,131,14,891,Y,Eur
2023-01-29,114,23,852,Y,Eur
2023-01-29,113,13,1379,Y,Eur
2023-01-29,75,10,1304,Y,Eur
2023-01-29,191,3,1404,Y,Eur
2023-01-29,99,22,1002,Y,Eur
2023-01-29,128,27,1352,Y,Eur
2023-01-29,176,23,1181,Y,Eur
2023-01-29,190,33,1431,Y,Eur
2023-01-29,117,17,763,Y,Eur
2023-01-29,111,1,949,Y,Eur
2023-01-29,192,47,1332,Y,Eur
2023-01-29,80,0,1325,Y,Eur
2023-01-29,168,38,1359,Y,Eur
2023-01-29,88,11,1333,Y,Eur
2023-01-29,56,6,759,Y,Eur
2023-01-29,84,12,872,Y,Eur
2023-01-29,62,7,1221,Y,Eur
2023-01-29,76,5,990,Y,Eur
2023-01-29,135,31,1246,Y,Eur
2023-01-29,71,4,1332,Y,Eur
2023-01-29,137,14,1515,Y,Eur
2023-01-29,195,34,1301,Y,Eur
2023-01-29,107,20,1070,Y,Eur
2023-01-29,89,11,1683,Y,Eur
2023-01-29,37,0,584,Y,Eur
2023-01-29,36,8,1383,Y,Eur
2023-01-29,87,9,1104,Y,Eur
2023-01-29,91,10,893,Y,Eur
2023-01-29,45,9,686,Y,Eur
2023-01-30,49,7,1020,Y,Eur
2023-01-30,32,4,925,Y,Eur
2023-01-30,90,4,1333,Y,Eur
2023-01-30,87,17,935,Y,Eur
2023-01-30,104,20,1006,Y,Eur
2023-01-30,82,12,1196,Y,Eur
2023-01-30,146,27,1439,Y,Eur
2023-01-30,110,25,1438,Y,Eur
2023-01-30,135,10,1109,Y,Eur
2023-01-30,201,13,1371,Y,Eur
2023-01-30,61,13,1262,Y,Eur
2023-01-30,111,27,1193,Y,Eur
2023-01-30,105,12,746,Y,Eur
2023-01-30,113,8,1224,Y,Eur
2023-01-30,183,42,1020,Y,Eur
2023-01-30,55,10,1057,Y,Eur
2023-01-30,78,17,854,Y,Eur
2023-01-30,75,7,889,Y,Eur
2023-01-30,60,2,871,Y,Eur
2023-01-30,107,21,1381,Y,Eur
2023-01-30,127,13,1356,Y,Eur
2023-01-30,77,10,1117,Y,Eur
2023-01-30,143,33,1572,Y,Eur
2023-01-30,53,5,870,Y,Eur
2023-01-30,45,3,1094,Y,Eur
2023-01-30,30,4,813,Y,Eur
2023-01-30,149,14,1590,Y,Eur
2023-01-30,131,0,1012,Y,Eur
2023-01-30,134,27,1601,Y,Eur
2023-01-30,48,11,1170,Y,Eur
2023-01-30,132,7,1314,Y,Eur
2023-01-30,68,1,1410,Y,Eur
2023-01-30,148,12,1388,Y,Eur
2023-01-30,122,3,1457,Y,Eur
2023-01-30,82,17,1120,Y,Eur
2023-01-30,46,8,841,Y,Eur
2023-01-30,117,24,1263,Y,Eur
2023-01-30,101,16,906,Y,Eur
2023-01-30,155,10,739,Y,Eur
2023-01-30,49,5,786,Y,Eur
2023-01-30,86,14,1273,Y,Eur
2023-01-30,163,29,1176,Y,Eur
2023-01-30,113,22,1449,Y,Eur
2023-01-30,124,28,794,Y,Eur
2023-01-30,62,5,1368,Y,Eur
2023-01-30,87,13,1195,Y,Eur
2023-01-30,91,14,1009,Y,Eur
2023-01-30,30,6,763,Y,Eur
2023-01-30,94,17,1069,Y,Eur
2023-01-30,86,0,1076,Y,Eur
2023-01-30,30,7,948,Y,Eur
2023-01-30,151,26,1384,Y,Eur
2023-01-30,130,2,1350,Y,Eur
2023-01-30,74,2,1328,Y,Eur
2023-01-30,30,6,1054,Y,Eur
2023-01-30,62,5,1122,Y,Eur
2023-01-30,101,4,1029,Y,Eur
2023-01-30,95,5,1090,Y,Eur
2023-01-30,79,4,737,Y,Eur
2023-01-30,76,9,724,Y,Eur
2023-01-30,90,10,739,Y,Eur
2023-01-30,30,2,1045,Y,Eur
2023-01-30,130,29,1423,Y,Eur
2023-01-30,101,6,1228,Y,Eur
2023-01-30,97,6,1270,Y,Eur
2023-01-30,143,11,1394,Y,Eur
2023-01-30,53,12,1016,Y,Eur
2023-01-30,30,4,1239,Y,Eur
2023-01-30,82,16,649,Y,Eur
2023-01-30,108,18,1135,Y,Eur
2023-01-30,30,1,1120,Y,Eur
2023-01-30,106,2,902,Y,Eur
2023-01-30,83,14,716,Y,Eur
2023-01-30,108,3,1063,Y,Eur
2023-01-30,97,1,858,Y,Eur
2023-01-30,69,4,724,Y,Eur
2023-01-30,91,8,1065,Y,Eur
2023-01-30,30,2,1055,Y,Eur
2023-01-30,181,43,1417,Y,Eur
2023-01-30,61,8,903,Y,Eur
2023-01-30,79,12,1201,Y,Eur
2023-01-30,136,16,1671,Y,Eur
2023-01-30,87,12,955,Y,Eur
2023-01-30,203,37,1383,Y,Eur
2023-01-30,149,12,1475,Y,Eur
2023-01-30,41,5,1206,Y,Eur
2023-01-30,82,4,1163,Y,Eur
2023-01-30,142,24,1442,Y,Eur
2023-01-30,111,9,866,Y,Eur
2023-01-30,91,0,1070,Y,Eur
2023-01-30,113,0,1187,Y,Eur
2023-01-30,102,23,1611,Y,Eur
2023-01-30,83,2,968,Y,Eur
2023-01-30,30,1,883,Y,Eur
2023-01-30,102,23,1084,Y,Eur
2023-01-30,82,0,890,Y,Eur
2023-01-30,151,5,954,Y,Eur
2023-01-30,30,2,1177,Y,Eur
2023-01-30,51,11,1069,Y,Eur
2023-01-31,40,1,1091,Y,Eur
2023-01-31,166,23,1421,Y,Eur
2023-01-31,150,15,556,Y,Eur
2023-01-31,144,31,1174,Y,Eur
2023-01-31,78,3,1210,Y,Eur
2023-01-31,158,8,1392,Y,Eur
2023-01-31,64,2,838,Y,Eur
2023-01-31,102,17,948,Y,Eur
2023-01-31,48,7,1302,Y,Eur
2023-01-31,40,7,679,Y,Eur
2023-01-31,166,27,1214,Y,Eur
2023-01-31,30,2,1029,Y,Eur
2023-01-31,170,20,1033,Y,Eur
2023-01-31,118,23,1254,Y,Eur
2023-01-31,93,22,791,Y,Eur
2023-01-31,95,15,1375,Y,Eur
2023-01-31,138,11,945,Y,Eur
2023-01-31,109,9,1057,Y,Eur
2023-01-31,45,9,990,Y,Eur
2023-01-31,30,2,544,Y,Eur
2023-01-31,45,2,707,Y,Eur
2023-01-31,65,12,641,Y,Eur
2023-01-31,49,0,880,Y,Eur
2023-01-31,136,5,1330,Y,Eur
2023-01-31,44,3,829,Y,Eur
2023-01-31,87,0,1046,Y,Eur
2023-01-31,125,6,1138,Y,Eur
2023-01-31,91,1,1076,Y,Eur
2023-01-31,141,1,727,Y,Eur
2023-01-31,71,5,1347,Y,Eur
2023-01-31,109,7,865,Y,Eur
2023-01-31,30,2,437,Y,Eur
2023-01-31,94,2,909,Y,Eur
2023-01-31,83,17,1281,Y,Eur
2023-01-31,30,3,1105,Y,Eur
2023-01-31,155,37,1212,Y,Eur
2023-01-31,177,16,1078,Y,Eur
2023-01-31,119,16,1422,Y,Eur
2023-01-31,68,12,1423,Y,Eur
2023-01-31,80,7,1202,Y,Eur
2023-01-31,56,9,1316,Y,Eur
2023-01-31,43,6,1038,Y,Eur
2023-01-31,30,0,516,Y,Eur
2023-01-31,165,2,1651,Y,Eur
2023-01-31,115,3,1417,Y,Eur
2023-01-31,83,14,1043,Y,Eur
2023-01-31,196,47,1137,Y,Eur
2023-01-31,68,4,747,Y,Eur
2023-01-31,56,12,933,Y,Eur
2023-01-31,132,22,930,Y,Eur
2023-01-31,83,13,856,Y,Eur
2023-01-31,53,5,1211,Y,Eur
2023-01-31,30,1,882,Y,Eur
2023-01-31,112,24,1484,Y,Eur
2023-01-31,46,4,777,Y,Eur
2023-01-31,136,26,1266,Y,Eur
2023-01-31,137,5,1187,Y,Eur
2023-01-31,107,25,1481,Y,Eur
2023-01-31,131,17,796,Y,Eur
2023-01-31,75,4,1588,Y,Eur
2023-01-31,74,6,1114,Y,Eur
2023-01-31,30,3,1243,Y,Eur
2023-01-31,138,19,1432,Y,Eur
2023-01-31,89,21,803,Y,Eur
2023-01-31,121,11,995,Y,Eur
2023-01-31,95,21,962,Y,Eur
2023-01-31,30,4,765,Y,Eur
2023-01-31,104,3,1065,Y,Eur
2023-01-31,43,3,1230,Y,Eur
2023-01-31,75,7,971,Y,Eur
2023-01-31,129,19,1351,Y,Eur
2023-01-31,65,3,1132,Y,Eur
2023-01-31,94,17,1296,Y,Eur
2023-01-31,83,9,870,Y,Eur
2023-01-31,133,20,1417,Y,Eur
2023-01-31,30,1,1200,Y,Eur
2023-01-31,83,5,1235,Y,Eur
2023-01-31,106,4,945,Y,Eur
2023-01-31,78,13,1265,Y,Eur
2023-01-31,94,6,1247,Y,Eur
2023-01-31,137,23,871,Y,Eur
2023-01-31,93,7,1122,Y,Eur
